hid,wp,age,gender,marital_status,employment,driving_licence,age_discrete,htype,hsize,nbcars,nbcars_agg,role
113883,0.810421184,32,2,1,1,1,4,230,2,1,1,1
242276,1.279665819,71,2,2,4,2,6,220,3,1,1,2
110826,2.0729009773,27,2,2,2,1,4,220,3,0,0,2
260882,0.6552914639,44,1,1,2,2,5,220,3,1,1,3
258887,1.7105671878,58,2,1,1,1,5,10,1,1,1,1
268585,0.6447543798,67,2,4,4,1,6,10,1,1,1,1
442625,1.1250054431,43,1,1,1,1,4,10,1,1,1,1
313488,1.0541527991,70,1,2,4,1,6,210,2,2,2,1
271348,4.1041232278,52,2,2,1,2,5,210,2,1,1,1
422691,0.7110603099,50,2,2,1,1,5,210,2,2,2,2
337271,1.6192701183,19,2,1,1,1,3,30,6,2,2,6
425523,2.9561859551,41,2,1,1,1,4,10,1,1,1,1
333086,0.336692365,73,1,2,4,1,6,210,2,2,2,1
257613,0.6478483629,67,2,2,4,1,6,210,2,1,1,1
322315,4.8573732739,50,1,1,1,1,5,10,1,0,0,1
119177,3.0958303456,29,2,1,1,1,4,210,2,1,1,2
265267,4.4715833141,43,1,2,1,1,4,30,2,0,0,2
313803,0.6012096943,79,2,2,4,1,6,210,2,1,1,2
143456,1.2100057963,28,1,1,1,1,4,210,2,1,1,1
431756,1.4339045917,8,1,1,5,2,1,220,4,1,1,3
440065,0.3989950558,14,1,1,5,2,1,220,5,2,2,4
154662,1.825804556,64,2,1,1,1,5,210,2,0,0,2
250135,0.5677005998,15,2,1,3,2,2,230,2,1,1,2
112692,1.7923443277,64,2,2,4,1,5,210,2,2,2,2
244605,3.1316440476,36,2,1,1,1,4,10,1,1,1,1
156706,2.2947740012,44,2,1,1,1,5,230,2,1,1,1
131573,2.0198892074,37,1,1,1,1,4,10,1,2,2,1
335447,1.1954125645,12,1,1,5,2,1,220,5,1,1,4
145918,1.0471487618,56,2,2,1,1,5,210,2,2,2,2
321645,1.8533236794,27,1,1,1,1,4,30,3,0,0,3
253191,0.9365515568,20,1,1,2,2,3,220,4,2,2,3
324542,0.6528461207,81,1,2,1,2,6,220,3,1,1,1
330192,0.7462011904,59,1,3,1,1,5,10,1,2,2,1
456927,0.5673860929,65,1,2,1,1,6,210,2,5,5,1
249729,2.1160632445,40,2,2,1,2,4,230,3,1,1,1
266122,1.7876521199,28,2,1,1,1,4,10,1,1,1,1
124308,1.1876875532,14,1,1,5,2,1,230,3,2,2,2
287917,0.7899738574,81,2,2,4,2,6,210,2,1,1,2
131382,0.7662460742,67,2,3,1,1,6,10,1,2,2,1
250971,1.4518124492,45,1,2,1,1,5,220,3,1,1,1
443718,0.6248879527,55,2,2,1,1,5,220,4,3,3,2
452085,0.5963219946,31,2,2,2,1,4,220,4,1,1,3
132883,3.1590797677,42,2,1,1,1,4,10,1,1,1,1
145604,1.218437048,72,2,1,4,1,6,10,1,1,1,1
449194,0.2487062224,54,1,1,2,1,5,10,1,0,0,1
328253,3.552606535,53,1,1,1,1,5,10,1,0,0,1
441229,1.5829806379,49,1,2,1,2,5,220,3,0,0,2
157985,4.1401243436,41,2,1,1,1,4,10,1,1,1,1
132306,1.039618824,50,2,2,2,1,5,220,3,4,4,1
151972,2.3289451664,21,1,1,3,2,3,220,6,1,1,6
329681,0.6878335327,76,1,4,4,1,6,220,3,2,2,1
410585,2.2094786125,25,1,1,1,1,4,30,5,7,5,3
120104,1.3761292274,55,2,2,1,1,5,210,2,1,1,2
340369,2.4886232395,19,2,1,2,2,3,220,4,1,1,3
433596,2.8070863583,43,1,2,2,2,4,210,2,1,1,2
332028,2.071724103,41,1,2,1,1,4,220,3,1,1,1
249481,1.1181744128,37,2,2,1,1,4,220,3,1,1,2
427378,0.8240247009,44,2,2,1,1,5,220,5,0,0,1
247723,1.2997041793,32,2,1,1,1,4,10,1,1,1,1
328657,1.2276757064,36,2,2,1,1,4,220,4,2,2,2
419859,1.2144318281,53,2,1,1,1,5,210,2,2,2,2
152416,1.0578511424,59,1,1,2,1,5,10,1,1,1,1
271243,1.1039081474,80,1,4,4,1,6,210,2,2,2,1
414914,2.5389148518,59,2,4,1,1,5,10,1,1,1,1
421609,0.4971782326,14,1,1,5,2,1,220,5,1,1,4
243636,0.9934560851,69,1,1,4,1,6,210,2,2,2,1
455013,1.5726281975,15,1,1,3,2,2,220,4,2,2,3
315756,1.8706572607,24,2,1,1,1,4,230,2,1,1,2
316484,2.0249352546,37,1,1,1,1,4,30,2,0,0,1
340012,1.8039572616,62,1,2,1,1,5,210,2,1,1,1
313668,2.0113034963,53,1,2,1,1,5,220,3,2,2,1
259147,0.6624919974,61,2,1,1,2,5,10,1,0,0,1
240752,0.7139692745,26,2,1,1,2,4,220,3,1,1,3
258787,0.768584711,72,1,2,1,1,6,210,2,2,2,1
311841,2.4851345953,44,1,2,1,2,5,210,2,3,3,1
434084,0.5749319313,7,1,1,5,2,1,220,5,1,1,5
247894,0.9191139054,31,1,2,1,1,4,220,3,1,1,1
144835,0.9172296623,36,1,1,1,1,4,210,2,2,2,1
333825,0.8962457366,52,2,4,1,1,5,220,5,2,2,2
422748,3.0124124725,38,2,4,1,2,4,10,1,0,0,1
441014,0.8491893944,57,2,4,2,2,5,10,1,0,0,1
126558,2.8026759852,19,1,1,1,1,3,220,3,2,2,3
287038,1.3350223807,53,2,2,1,1,5,210,2,2,2,2
289955,1.9685522586,53,1,2,1,1,5,210,2,1,1,1
310729,1.6009237585,48,2,2,1,1,5,220,3,1,1,1
337209,2.6136947675,29,1,1,1,1,4,220,3,2,2,2
438367,1.3637967952,19,2,1,1,1,3,220,3,2,2,3
342739,0.4046257004,15,1,1,1,2,2,220,4,2,2,3
323566,1.2563993694,59,1,4,1,1,5,10,1,1,1,1
426868,0.5973738463,56,2,1,1,1,5,10,1,1,1,1
124993,0.9511067979,40,1,2,1,1,4,220,4,1,1,1
414491,1.0524250384,18,2,1,1,2,3,30,4,1,1,4
122598,3.1715511216,69,2,2,4,2,6,210,2,1,1,2
448385,2.1928527138,66,2,4,4,1,6,10,1,1,1,1
447057,0.8111157632,73,1,4,4,1,6,210,2,1,1,2
255429,1.8934031857,16,1,1,3,2,2,220,5,2,2,4
125521,2.0646922757,36,1,2,1,1,4,220,6,0,0,1
113988,1.3215629771,36,1,2,2,1,4,220,4,1,1,1
151047,1.3969361807,80,2,4,4,1,6,10,1,1,1,1
242219,2.7712120407,25,1,1,1,1,4,30,3,0,0,1
280954,3.6370259493,26,1,1,1,1,4,30,2,0,0,1
286438,1.0370802411,40,1,2,1,1,4,220,3,2,2,1
130038,1.3461945281,40,2,2,1,1,4,220,5,0,0,2
259216,0.651025043,46,1,1,1,1,5,10,1,1,1,1
334736,1.9410796917,59,1,2,1,1,5,220,3,2,2,1
412382,1.3425308465,43,1,2,1,1,4,220,4,1,1,2
433533,1.1471221057,53,2,2,1,1,5,220,3,4,4,2
270728,4.0735115299,38,1,2,1,1,4,220,4,2,2,2
272511,3.5475999363,45,2,2,1,1,5,210,2,3,3,1
271847,2.8436568793,26,1,1,1,1,4,220,5,3,3,3
347668,3.5056837098,56,1,1,1,2,5,210,2,1,1,1
442364,1.1229830061,34,2,1,1,1,4,30,2,1,1,2
276492,0.8551573693,41,2,2,1,1,4,220,4,3,3,2
137188,1.6188355602,37,1,1,1,1,4,30,2,1,1,1
417087,1.3611698011,7,2,1,5,2,1,220,5,0,0,4
147323,0.8363524795,56,1,1,1,1,5,10,1,0,0,1
253271,0.9445241204,35,2,2,1,1,4,220,4,1,1,2
339355,1.5070794388,14,2,1,5,2,1,220,4,1,1,3
127896,1.2994176333,39,1,2,1,1,4,220,6,2,2,1
285312,0.5717354112,52,1,2,1,1,5,220,4,2,2,1
151836,0.5055943815,91,2,3,4,2,6,10,1,0,0,1
278244,1.187670148,27,2,2,1,1,4,210,2,1,1,2
258923,1.5594015488,41,1,2,1,1,4,220,4,1,1,1
273519,1.4251484379,33,1,2,1,1,4,220,3,1,1,1
150257,0.9628855119,19,1,1,3,2,3,220,3,0,0,3
321219,0.550418321,71,2,2,4,1,6,210,2,1,1,2
155954,1.7193164029,15,1,1,3,2,2,230,3,1,1,3
450291,3.1756609383,51,2,2,1,1,5,220,3,1,1,2
268212,1.7108934392,42,1,1,1,1,4,210,2,1,1,1
138026,0.2389805217,60,1,2,2,1,5,220,3,1,1,2
334547,2.2461407364,10,1,1,5,2,1,220,6,0,0,4
446419,0.5746971824,62,2,3,4,1,5,230,3,3,3,1
256694,1.7642511693,13,1,1,5,2,1,220,4,1,1,4
275807,5.3360737,24,1,1,3,1,4,230,2,2,2,2
447328,0.3023685238,7,2,1,5,2,1,220,4,1,1,3
310668,0.9953469263,65,2,4,1,1,6,10,1,1,1,1
152365,0.7088964486,60,1,2,1,1,5,210,2,2,2,2
157865,1.7401632886,36,1,1,1,1,4,10,1,5,5,1
317138,1.4976132944,89,2,3,4,1,6,10,1,1,1,1
336781,1.403130326,51,2,2,1,1,5,220,3,3,3,2
417817,1.1728036031,38,2,1,2,1,4,220,3,1,1,1
358607,1.372012885,24,2,1,1,1,4,220,4,1,1,3
423268,1.6456089362,94,2,3,4,2,6,10,1,0,0,1
137362,0.1903534865,67,1,2,4,1,6,210,2,1,1,1
269555,1.3310331457,33,2,2,1,1,4,220,4,0,0,2
128556,2.5482113244,24,1,1,1,1,4,220,4,7,5,3
126593,1.5596586581,63,2,2,1,1,5,210,2,2,2,2
440564,1.8747941477,42,1,2,1,1,4,30,4,3,3,3
436036,0.8101959043,40,1,2,1,1,4,220,4,1,1,1
425532,1.8393266134,41,2,2,1,1,4,220,4,2,2,2
272511,3.5475999363,45,2,2,1,1,5,210,2,3,3,1
435989,1.6957844684,21,2,1,3,2,3,230,3,0,0,2
418904,0.5950987053,68,2,2,1,1,6,210,2,1,1,1
427932,1.6711551626,58,1,2,1,1,5,210,2,1,1,1
457662,3.3571792042,14,2,1,5,2,1,220,4,0,0,4
427554,0.6442117008,24,2,1,3,2,4,230,3,0,0,2
338137,1.7785843804,29,1,2,1,1,4,220,4,2,2,1
449645,1.1140714806,84,1,2,4,1,6,210,2,1,1,1
124764,1.6589336692,63,2,2,1,1,5,10,1,1,1,1
313349,3.024215567,7,2,1,5,2,1,220,5,1,1,4
354482,1.091327977,89,2,3,4,2,6,10,1,0,0,1
241192,0.6951633764,70,2,4,4,1,6,230,2,1,1,1
112751,0.613048016,66,1,2,4,1,6,210,2,1,1,1
416751,1.8315576281,7,1,1,5,2,1,220,5,1,1,3
113466,1.4650202671,50,2,2,1,1,5,220,4,3,3,1
281538,1.7145144486,59,2,4,1,1,5,10,1,1,1,1
151908,1.3970013394,22,2,1,1,1,3,220,4,1,1,4
124277,1.0471991329,62,1,1,1,1,5,220,3,1,1,1
350195,1.7064799697,47,1,1,1,1,5,210,2,2,2,2
324914,0.9752326702,21,1,1,1,1,3,220,4,1,1,3
334741,3.0195491474,61,2,2,2,2,5,220,3,1,1,1
282886,4.345090057,27,1,1,1,1,4,210,2,0,0,2
437088,0.953995966,53,1,1,1,1,5,10,1,1,1,1
154864,0.5675445296,65,2,1,4,1,6,30,2,1,1,2
318834,0.6142186778,54,1,2,1,1,5,220,4,2,2,1
350553,0.9557465183,27,1,1,1,1,4,10,1,1,1,1
415456,2.8665780677,78,2,3,4,1,6,10,1,1,1,1
432347,0.7278397715,85,2,3,4,2,6,230,2,1,1,1
125346,0.3934595234,10,2,1,5,2,1,220,3,2,2,3
359566,1.0704907892,7,1,1,5,2,1,220,4,1,1,4
157735,0.9643054092,13,2,1,5,2,1,30,3,1,1,2
435415,4.4256758323,62,1,4,1,1,5,10,1,1,1,1
286397,0.4002219266,18,1,1,3,2,3,220,6,1,1,4
126569,0.3878858913,68,2,2,4,1,6,210,2,1,1,2
335049,1.5102516714,25,2,1,3,1,4,220,3,2,2,3
117907,0.4955249946,85,1,2,4,2,6,210,2,0,0,1
122904,0.2206320318,65,2,4,1,1,6,10,1,1,1,1
260969,1.6477617715,44,2,2,1,1,5,220,4,2,2,2
443951,0.760779226,61,1,1,1,1,5,10,1,1,1,1
330772,4.7784155495,54,2,4,1,1,5,10,1,0,0,1
430172,0.4986849356,58,1,2,1,1,5,220,4,2,2,1
454334,3.0337878637,29,1,2,1,1,4,210,2,2,2,2
125432,0.3673905387,42,2,1,1,1,4,210,2,1,1,2
138351,1.0300262325,79,1,2,4,2,6,210,2,1,1,1
145921,4.0850719468,9,1,1,5,2,1,220,5,2,2,4
459923,0.5589257282,67,1,2,4,1,6,210,2,1,1,2
327954,0.6672633728,83,2,3,4,2,6,10,1,0,0,1
320681,1.3166443641,55,2,2,1,1,5,210,2,2,2,2
156227,0.5703365856,66,1,2,4,1,6,210,2,2,2,1
320977,0.5945389408,7,1,1,5,2,1,220,3,1,1,3
425401,0.3913894373,11,2,1,5,2,1,220,5,2,2,4
279796,4.2275319431,36,1,1,1,1,4,10,1,1,1,1
444722,2.3327865756,24,2,2,2,2,4,210,2,0,0,1
279503,0.4358290928,19,2,1,1,1,3,220,4,2,2,4
318203,2.0768076335,44,1,2,1,1,5,220,5,0,0,1
111796,3.8149971959,62,2,2,1,2,5,10,1,0,0,1
418033,0.5911671686,75,2,2,4,2,6,210,2,1,1,2
424213,0.7808797588,69,2,2,4,1,6,210,2,1,1,2
322788,0.7749757416,46,2,2,1,1,5,220,4,2,2,2
425258,1.641049354,12,1,1,5,2,1,220,4,2,2,4
121879,1.4607724958,31,2,1,1,1,4,10,1,0,0,1
443868,0.7150716877,72,2,2,1,1,6,210,2,1,1,2
351664,0.8063777215,12,2,1,5,2,1,220,4,3,3,4
441244,1.011609309,59,2,4,1,1,5,210,2,0,0,2
317525,0.9817402019,57,2,2,1,1,5,210,2,2,2,2
359443,0.9318039255,44,2,1,1,1,5,210,2,2,2,2
421826,4.6070905692,24,1,1,1,1,4,10,1,2,2,1
455271,0.8081633437,59,1,2,1,1,5,220,3,3,3,2
336369,1.1427494314,69,2,2,4,1,6,210,2,2,2,2
121149,0.5924126366,50,1,2,1,1,5,220,4,2,2,1
119485,0.6058098344,70,2,2,4,1,6,210,2,0,0,2
327002,0.7636584041,7,2,1,5,2,1,220,4,1,1,4
133496,1.5857394462,75,2,2,4,1,6,210,2,1,1,2
118898,1.8636703543,42,2,2,1,1,4,220,4,2,2,2
240673,0.6022573611,40,1,2,1,1,4,220,4,1,1,1
128433,3.9849802335,54,2,4,1,1,5,210,2,2,2,1
426366,1.180718774,47,2,2,1,1,5,220,4,1,1,2
354655,2.5374144816,57,2,2,1,1,5,220,3,3,3,2
346504,0.936617386,18,2,1,2,2,3,220,4,1,1,3
266683,1.8808419249,23,2,1,3,2,3,230,3,1,1,2
123598,2.0708592586,52,2,1,1,1,5,10,1,0,0,1
131059,1.0409254328,6,1,1,5,2,1,220,5,2,2,5
137775,2.5173550729,54,2,1,1,1,5,230,3,3,3,1
434243,1.0469552445,46,2,4,1,2,5,230,2,0,0,1
131788,0.7044858925,57,1,2,1,1,5,220,3,2,2,1
455706,0.5566227297,11,1,1,5,2,1,220,5,2,2,5
429557,4.5910879544,36,2,2,2,1,4,220,4,1,1,1
452826,0.4507314153,73,1,2,4,1,6,210,2,2,2,1
240306,2.42197129,26,1,1,1,1,4,30,3,2,2,2
345995,1.6217408387,45,1,2,1,1,5,210,2,1,1,2
428492,0.4755478922,38,2,2,1,1,4,220,3,2,2,2
285402,2.9869036241,32,2,1,1,1,4,210,2,0,0,1
120796,1.4178693711,61,1,2,1,1,5,220,3,2,2,1
359448,0.5709782042,57,1,2,1,1,5,220,3,1,1,1
284811,1.9341893188,41,2,1,1,2,4,10,1,0,0,1
286002,1.5795563956,74,2,2,4,2,6,210,2,2,2,1
415909,2.1999534529,33,2,1,1,1,4,10,1,1,1,1
289969,1.5491725395,53,2,1,1,1,5,30,2,2,2,1
317358,0.8101051912,62,2,4,1,1,5,210,2,2,2,1
312446,1.3111661647,68,1,4,4,1,6,10,1,1,1,1
443435,1.7204402554,50,2,4,2,1,5,230,3,0,0,1
314406,1.1832533906,89,2,3,4,2,6,10,1,0,0,1
310462,2.1206990149,81,2,2,4,1,6,210,2,1,1,1
422838,1.4587967887,26,2,1,1,1,4,10,1,0,0,1
268733,1.0658819707,42,1,1,1,1,4,230,2,1,1,1
117021,1.1751501313,42,1,2,1,1,4,220,3,2,2,1
356537,1.4019233034,64,1,2,1,1,5,210,2,1,1,1
265028,1.2380458303,7,2,1,5,2,1,220,5,1,1,3
351839,0.797179639,53,2,2,1,1,5,220,3,2,2,1
111365,0.5082047381,49,1,2,1,1,5,210,2,3,3,2
142105,1.2668186418,61,2,2,4,1,5,210,2,1,1,1
453376,1.5535013814,7,2,1,5,2,1,220,5,2,2,4
247243,2.2442422492,38,2,1,1,1,4,10,1,1,1,1
143679,1.2989630323,72,1,3,4,1,6,10,1,1,1,1
134667,1.3302161365,60,1,2,1,1,5,220,4,3,3,1
349309,0.5187158367,20,2,1,3,2,3,220,4,1,1,3
330324,2.4638442566,32,1,1,1,2,4,30,3,0,0,1
432584,0.8739402525,45,1,2,1,1,5,220,5,1,1,1
121645,0.4474613704,53,1,2,1,1,5,210,2,2,2,2
436718,0.7242503626,24,2,1,1,1,4,220,3,1,1,3
270342,0.5380107429,22,1,1,1,1,3,220,5,3,3,3
111267,1.4714847741,20,2,1,3,1,3,220,6,1,1,4
357046,2.2099385392,44,1,1,1,1,5,30,2,0,0,1
412449,0.388609932,60,2,4,1,1,5,30,3,3,3,2
347203,0.9399775394,79,1,2,4,1,6,210,2,1,1,1
459911,2.0424583545,36,1,1,1,1,4,210,2,2,2,1
277979,0.8464890745,72,2,2,4,1,6,210,2,1,1,1
435827,1.950107943,44,1,2,1,1,5,220,4,3,3,1
280548,0.3130164638,50,1,1,1,1,5,30,3,4,4,2
132144,1.0510365258,56,1,2,1,1,5,220,4,2,2,2
422427,0.5107813939,46,1,2,1,1,5,230,2,1,1,1
128782,1.320711308,40,1,2,1,1,4,210,2,1,1,1
418783,0.6272094054,67,1,2,1,1,6,210,2,1,1,1
311969,0.8669781517,70,1,2,4,1,6,210,2,1,1,1
281894,1.7814045482,74,1,4,4,1,6,10,1,1,1,1
266623,1.2996697747,68,1,4,4,1,6,10,1,1,1,1
434088,0.9801497109,9,2,1,5,2,1,220,4,2,2,3
243111,0.610363071,62,2,2,1,2,5,220,3,0,0,2
146854,0.7471871,18,1,1,1,2,3,220,4,1,1,3
348138,1.669201121,11,1,1,5,2,1,220,5,2,2,5
279643,0.2599923126,51,2,2,1,1,5,220,5,2,2,2
249297,1.4489789732,25,2,1,3,1,4,30,3,0,0,3
428154,0.4118900801,14,1,1,5,2,1,220,4,1,1,3
267766,1.6256078153,68,1,2,4,1,6,210,2,2,2,1
157719,2.9659215128,55,2,2,2,1,5,220,3,2,2,2
437926,2.6911886909,61,2,2,1,1,5,210,2,0,0,2
126757,1.9074610413,22,1,1,1,1,3,220,4,1,1,4
433564,1.3992099952,55,1,3,1,1,5,230,4,1,1,1
434038,1.1322998903,75,1,2,4,2,6,210,2,0,0,1
422491,1.3623853914,52,2,4,1,1,5,210,2,3,3,2
325295,1.2113105748,61,2,4,2,1,5,10,1,0,0,1
421793,0.4374592289,55,2,3,1,2,5,230,2,0,0,1
319808,0.8233620367,44,1,2,1,1,5,210,2,1,1,1
320505,4.6197755636,34,1,1,1,1,4,10,1,1,1,1
122108,0.60057859,9,2,1,5,2,1,220,5,3,3,4
121161,0.6566633453,53,2,4,1,1,5,210,2,2,2,1
343236,0.4966292308,84,1,2,4,1,6,210,2,1,1,1
141158,0.5876626597,14,2,1,5,2,1,220,5,1,1,3
459912,2.4327544677,84,1,3,4,1,6,10,1,1,1,1
326449,0.9409049018,27,1,1,1,1,4,10,1,1,1,1
114438,0.5537648913,78,1,4,4,1,6,10,1,1,1,1
341444,0.535827141,7,1,1,5,2,1,220,4,2,2,3
347035,0.646314087,67,1,2,1,1,6,210,2,1,1,1
346742,2.3823458332,88,2,3,4,2,6,10,1,0,0,1
332996,0.2147293885,66,2,2,4,1,6,210,2,2,2,2
428966,1.2628039451,23,2,1,1,1,3,210,2,2,2,2
322101,0.805856261,53,1,4,1,1,5,210,2,2,2,2
431762,1.1711391786,39,1,1,1,1,4,220,3,0,0,1
357357,3.5770657256,10,1,1,5,2,1,220,5,3,3,5
451565,1.7986251198,14,1,1,5,2,1,220,4,1,1,3
325135,2.8809603215,49,2,2,2,1,5,220,3,1,1,1
252578,1.8857637241,67,2,2,4,1,6,210,2,2,2,1
353808,0.3566523453,43,2,2,1,1,4,220,5,1,1,2
128803,0.8171722036,37,1,2,1,1,4,220,3,1,1,1
283269,4.304704426,27,1,1,1,1,4,30,4,2,2,4
112873,2.6754843367,25,1,1,1,1,4,210,2,1,1,2
148765,4.0493635775,51,2,2,1,1,5,220,3,3,3,2
353117,2.8805808854,9,1,1,5,2,1,220,4,2,2,3
458406,0.9863262512,86,2,4,4,1,6,10,1,0,0,1
437923,0.6885408323,86,1,2,4,2,6,210,2,0,0,1
336376,3.442725346,29,1,1,1,1,4,30,4,0,0,3
433284,1.9251275761,46,2,2,1,1,5,220,4,2,2,2
327945,0.7897059734,77,2,2,4,1,6,210,2,1,1,1
150965,0.4977222551,69,2,4,4,1,6,10,1,1,1,1
457847,0.5955050086,35,1,2,1,1,4,220,3,1,1,1
133393,0.6294763366,40,2,1,1,1,4,220,4,0,0,1
140483,1.6524994573,18,1,1,1,2,3,220,5,3,3,4
143863,0.6616177099,56,1,2,1,1,5,220,3,2,2,1
458055,1.3974954494,45,2,4,1,1,5,230,3,1,1,1
287496,0.9184965636,44,2,2,1,1,5,220,6,2,2,2
158662,4.9623828763,64,1,2,4,1,5,220,3,3,3,1
274462,1.9241058831,57,2,4,1,1,5,10,1,1,1,1
311656,5.9202521656,79,2,4,4,2,6,10,1,0,0,1
323299,1.6044264793,37,2,2,1,1,4,220,5,1,1,1
119521,0.3857310118,72,1,2,4,1,6,210,2,1,1,1
152155,0.5160374407,79,2,3,4,2,6,30,2,1,1,1
272086,1.0803351596,44,2,1,1,1,5,10,1,0,0,1
286035,0.952258359,7,1,1,5,2,1,220,4,1,1,4
127638,3.4922449207,30,1,1,1,1,4,10,1,1,1,1
110951,0.4591902846,8,2,1,5,2,1,220,4,1,1,4
355001,5.2174220034,29,1,1,1,1,4,210,2,2,2,1
415848,3.6642869041,50,1,2,1,1,5,210,2,1,1,2
126781,1.8921320119,43,1,2,1,1,4,220,3,2,2,2
116156,0.9834543052,8,1,1,5,2,1,220,5,2,2,5
287621,3.7893581205,44,1,2,1,1,5,220,4,1,1,1
428003,1.617775187,30,2,1,1,1,4,210,2,0,0,1
324629,0.9809072776,25,1,1,1,1,4,220,4,2,2,3
114216,3.4815752496,63,2,3,2,1,5,10,1,1,1,1
333153,4.761865351,46,2,2,2,1,5,220,5,1,1,1
336993,1.0629887517,29,2,1,2,1,4,230,2,0,0,2
113925,0.7694132731,61,2,2,1,1,5,210,2,1,1,1
334326,0.3166475237,46,2,2,1,1,5,220,4,2,2,2
135622,2.5239235024,37,1,1,1,1,4,210,2,1,1,1
337584,1.0247695502,34,1,1,2,2,4,10,1,0,0,1
116254,0.924570143,42,1,2,1,1,4,220,4,2,2,1
351291,1.2961488114,53,1,2,1,1,5,210,2,3,3,1
441467,3.3500664497,39,1,2,1,1,4,220,4,2,2,1
449798,1.1296081812,78,1,2,4,1,6,210,2,1,1,1
258796,2.5183050161,27,1,1,1,1,4,10,1,0,0,1
252445,2.1912825422,25,1,1,1,1,4,210,2,1,1,1
119502,1.208497727,33,2,2,1,1,4,230,4,1,1,1
150989,0.9702652842,30,1,1,1,1,4,30,2,1,1,2
247564,3.5514806475,46,2,4,2,1,5,220,4,1,1,1
243443,0.409575562,63,2,2,1,1,5,220,4,2,2,1
271859,0.7943044096,32,2,2,2,1,4,220,3,2,2,2
410976,1.5772758337,29,2,1,3,2,4,220,4,1,1,2
442132,3.1522266167,28,2,1,1,1,4,230,2,1,1,2
322175,0.7325624145,7,2,1,5,2,1,220,4,2,2,4
318509,0.9005023309,45,2,2,1,1,5,220,4,2,2,2
324056,4.7390863505,36,1,2,1,1,4,210,2,2,2,1
147281,0.5270213958,10,1,1,5,2,1,220,4,2,2,4
418502,3.0662527734,50,2,2,2,1,5,220,4,2,2,2
137426,1.0913601285,55,2,1,1,1,5,210,2,1,1,2
285327,0.8845185655,12,1,1,5,2,1,220,6,1,1,5
457277,0.4700510877,14,2,1,5,2,1,220,4,2,2,3
443304,1.240169483,15,2,1,3,2,2,220,3,2,2,3
358065,1.0055183438,59,1,2,1,1,5,30,4,1,1,1
314137,0.6355782761,47,1,2,1,1,5,220,4,3,3,1
340295,0.5975798083,79,2,2,4,2,6,210,2,0,0,2
357682,1.7779264902,36,1,4,1,1,4,210,2,1,1,1
